Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
DebugHand,0,3,1,0,2,43,7,0,1,-1,2,0
FingerModel,10,20,0,5,20,251,40,3,0,"0,25",8,5
HandDrop,3,4,0,0,0,35,5,0,1,"0,5",2,0
HandEnableDisable,0,3,0,0,0,16,3,0,1,-1,1,0
HandFader,7,3,0,2,0,37,3,0,0,0,2,0
HandModel,11,19,2,7,19,268,43,3,1,"0,10999999940395355",7,3
HandTransitionBehavior,0,4,0,0,0,23,6,2,0,-1,1,2
Chirality,0,0,0,0,0,1,0,0,0,-1,0,2
ModelType,0,0,0,0,0,1,0,0,0,-1,0,6
IHandModel,1,8,3,0,6,46,12,3,0,"0,5",4,3
MinimalHand,9,5,2,0,4,75,8,0,1,0,4,0
RiggedFinger,3,2,0,3,2,26,5,0,1,0,0,0
RiggedHand,2,3,1,2,3,34,7,0,2,0,1,0
RigidFinger,1,2,0,1,1,40,8,0,1,0,0,0
RigidHand,1,2,1,1,2,55,9,0,1,1,2,0
SkeletalFinger,0,3,0,0,2,30,7,1,1,-1,0,0
SkeletalHand,1,4,1,0,1,54,11,1,2,0,2,1
LeapDeviceType,0,0,0,0,0,5,0,0,0,-1,0,4
LeapDeviceInfo,8,1,0,8,1,44,2,0,0,0,1,3
LeapHandController,12,5,4,3,0,129,15,0,0,"0,6000000238418579",6,3
LeapImageRetriever,14,11,1,7,2,349,20,0,0,0,10,1
LeapTextureData,2,5,1,0,3,79,11,0,0,0,2,2
LeapDistortionData,1,4,1,0,2,61,6,0,0,0,1,2
EyeTextureData,11,6,0,3,6,70,7,0,0,0,4,2
LeapProvider,0,0,3,0,0,5,0,1,0,-1,0,1
LeapServiceProvider,16,16,3,0,3,262,36,0,1,0,13,2
DisconnectionNotice,9,5,0,6,0,60,9,0,0,0,3,0
EnableDepthBuffer,2,1,0,1,0,18,2,0,0,0,0,0
ExecuteBeforeAttribute,1,1,0,1,1,8,1,0,0,0,0,1
ExecuteAfterAttribute,1,1,0,1,1,8,1,0,0,0,0,1
ExecuteBeforeDefault,0,0,0,0,0,2,0,0,0,-1,0,1
ExecuteAfterDefault,0,0,0,0,0,2,0,0,0,-1,0,1
ExecutionOrderSolver,0,16,0,0,1,594,83,0,0,-1,6,0
NodeType,0,0,0,0,0,6,0,0,0,-1,0,2
Node,6,4,1,6,3,84,12,0,0,0,1,1
FitHeightToScreen,0,1,0,0,0,9,1,0,0,-1,0,0
FrameRateControls,9,5,0,9,3,70,16,0,0,0,0,0
KeyEnableBehaviors,3,1,0,3,0,19,4,0,0,0,0,0
KeyEnableGameObjects,3,1,0,3,0,19,4,0,0,0,0,0
UnityVectorExtension,0,1,0,0,1,12,1,0,0,-1,1,0
UnityMatrixExtension,4,2,0,4,2,37,2,0,0,1,2,2
SmoothedFloat,4,2,0,4,2,38,4,0,0,0,0,2
SmoothedQuaternion,3,2,0,3,2,29,3,0,0,0,0,0
SmoothedVector3,3,2,0,3,2,29,3,0,0,0,0,0
StretchToScreen,0,1,0,0,0,6,1,0,0,-1,0,0
Utils,0,1,0,0,1,20,5,0,0,-1,0,1
EyeType,7,4,3,0,4,84,8,0,0,"0,5",1,1
OrderType,0,0,0,0,0,5,0,0,0,-1,0,1
LeapVRCameraControl,9,4,2,1,0,144,13,0,0,0,4,2
CameraParams,5,1,0,5,1,30,2,0,0,0,0,3
LeapVRTemporalWarping,16,10,5,0,2,301,26,0,0,"0,20000000298023224",10,1
WarpedAnchor,0,0,0,0,0,5,0,0,0,-1,0,1
SyncMode,0,0,0,0,0,9,0,0,0,-1,0,1
TransformData,3,1,0,3,1,17,2,0,0,0,0,1
TemporalWarpingStatus,5,2,0,1,0,47,3,0,0,1,2,0
Displace,0,3,0,0,3,30,4,1,0,-1,0,0
GerstnerDisplace,0,0,0,0,0,3,0,0,1,-1,0,0
MeshContainer,3,2,0,3,2,21,2,0,0,0,0,0
PlanarReflection,9,15,0,5,6,277,31,0,0,"0,20000000298023224",1,1
SpecularLighting,2,2,0,1,2,27,4,0,0,0,1,0
Water,14,9,0,6,1,389,39,0,0,"0,2199999988079071",1,0
WaterMode,0,0,0,0,0,6,0,0,0,-1,0,1
WaterQuality,0,0,0,0,0,6,0,0,0,-1,0,1
WaterBase,3,3,0,3,3,65,9,0,0,0,1,3
WaterTile,2,4,0,2,3,61,10,0,0,0,2,0
AutoBlink,13,9,0,9,0,129,18,0,0,"0,2199999988079071",1,0
Status,0,0,0,0,0,11,0,0,0,-1,0,2
AutoBlinkforSD,15,9,0,11,0,133,19,0,0,"0,2199999988079071",1,0
MouseButtonDown,0,0,0,0,0,6,0,0,0,-1,0,1
CameraController,4,9,0,1,2,147,17,0,0,"0,2199999988079071",1,0
FaceUpdate,0,1,0,0,1,76,1,0,0,-1,0,0
IdleChanger,7,4,0,4,0,100,16,0,0,0,0,0
IKCtrlRightHand,4,4,0,3,0,40,6,0,0,0,0,0
IKLookAt,10,4,0,8,0,82,12,0,0,0,0,0
RandomWind,8,4,0,6,0,74,10,0,0,0,2,0
SpringBone,17,5,0,10,1,119,10,0,0,0,2,2
SpringCollider,1,1,0,1,0,11,1,0,0,0,0,1
SpringManager,6,5,0,6,0,69,11,0,0,0,1,2
ThirdPersonCamera,5,5,0,1,0,72,9,0,0,0,0,0
UnityChanControlScriptWithRgidBody,20,4,0,8,0,189,10,0,0,"0,5",0,0
LeapHandControllerEditor,4,6,0,0,2,87,9,0,0,"0,33000001311302185",1,0
LeapImageRetrieverEditor,3,2,0,0,1,38,4,0,0,0,4,0
